version,sha256,path,os_name,os_arch
3.1.2,c971136d392ab5a1c604772f4086432244848a823f622219fb0f21ffc71385ac,rubies/3.1.2/ubuntu-24-04-arm64-c971136d392ab5a1c604772f4086432244848a823f622219fb0f21ffc71385ac.tar,ubuntu 24.04,arm64
3.1.2,07fe405cfad5459edf1519ded7269c939ade7bf50f1314cb3afedec754b43a02,rubies/3.1.2/ubuntu-24-04-x86_64-07fe405cfad5459edf1519ded7269c939ade7bf50f1314cb3afedec754b43a02.tar,ubuntu 24.04,x86_64
3.1.3,06d6036940bde872be21b505621b1a723150a22e5cd601d81d5efa92180a54ec,rubies/3.1.3/ubuntu-22-04-arm64-06d6036940bde872be21b505621b1a723150a22e5cd601d81d5efa92180a54ec.tar,ubuntu 22.04,arm64
3.1.3,d6393c810fafd4239cb9ec8918363d7e489d0b09f1583f13dc9b3e8481bf065f,rubies/3.1.3/ubuntu-22-04-x86_64-d6393c810fafd4239cb9ec8918363d7e489d0b09f1583f13dc9b3e8481bf065f.tar,ubuntu 22.04,x86_64
3.1.3,df7a76f2e7d123d98fbd195cb525d4d6acb8619e31888697ec44eb083f3fad2c,rubies/3.1.3/ubuntu-24-04-arm64-df7a76f2e7d123d98fbd195cb525d4d6acb8619e31888697ec44eb083f3fad2c.tar,ubuntu 24.04,arm64
3.1.3,7e081b44554ec8530061d36f2aeda93030be2bbcb8a023a0536968c1b62a1612,rubies/3.1.3/ubuntu-24-04-x86_64-7e081b44554ec8530061d36f2aeda93030be2bbcb8a023a0536968c1b62a1612.tar,ubuntu 24.04,x86_64
3.1.4,4b91e017d04413f07b9bfa2dc057fd2d52a2f5616f00888b62c1e699e3beef33,rubies/3.1.4/ubuntu-22-04-arm64-4b91e017d04413f07b9bfa2dc057fd2d52a2f5616f00888b62c1e699e3beef33.tar,ubuntu 22.04,arm64
3.1.4,e1813312530a549530fa0724ef5b4672188ce23e56a22b1cf4c20a1272b5c414,rubies/3.1.4/ubuntu-22-04-x86_64-e1813312530a549530fa0724ef5b4672188ce23e56a22b1cf4c20a1272b5c414.tar,ubuntu 22.04,x86_64
3.1.4,d3ef9a4e7ebae0c9e96347898ff3b4cf0a379d5e48c5cfa5dfe8f0bd6241cef4,rubies/3.1.4/ubuntu-24-04-arm64-d3ef9a4e7ebae0c9e96347898ff3b4cf0a379d5e48c5cfa5dfe8f0bd6241cef4.tar,ubuntu 24.04,arm64
3.1.4,8cc0ab66522bc939bcf6c61b5a04638959aae162266fafa18eceac4f6d265f2c,rubies/3.1.4/ubuntu-24-04-x86_64-8cc0ab66522bc939bcf6c61b5a04638959aae162266fafa18eceac4f6d265f2c.tar,ubuntu 24.04,x86_64
3.1.5,9fa45ad7f07abe4e563e430016442d8ea0d883681382998bcde4db343ba0405a,rubies/3.1.5/ubuntu-22-04-arm64-9fa45ad7f07abe4e563e430016442d8ea0d883681382998bcde4db343ba0405a.tar,ubuntu 22.04,arm64
3.1.5,46659f5868fbf4984080613c39ed1f94f83da40918e5308089e910a1326f75ce,rubies/3.1.5/ubuntu-22-04-x86_64-46659f5868fbf4984080613c39ed1f94f83da40918e5308089e910a1326f75ce.tar,ubuntu 22.04,x86_64
3.1.5,a864c4f4ebc036d8f8cb51962d9fad1599743013b491f4dfe2d4768fc51bdafb,rubies/3.1.5/ubuntu-24-04-arm64-a864c4f4ebc036d8f8cb51962d9fad1599743013b491f4dfe2d4768fc51bdafb.tar,ubuntu 24.04,arm64
3.1.5,cd67249801b8f56b3282348ace88541da9e9823a2717db9063791a183bb2907e,rubies/3.1.5/ubuntu-24-04-x86_64-cd67249801b8f56b3282348ace88541da9e9823a2717db9063791a183bb2907e.tar,ubuntu 24.04,x86_64
3.1.6,8b31fc4947a9f6fff84d827542f8b62ea13016405a25555cf4463ab5c4bc70a1,rubies/3.1.6/ubuntu-22-04-arm64-8b31fc4947a9f6fff84d827542f8b62ea13016405a25555cf4463ab5c4bc70a1.tar,ubuntu 22.04,arm64
3.1.6,de48933dc9fca908a2637cf9734856724c85580ef680b14f5eb84d22d271d6f5,rubies/3.1.6/ubuntu-22-04-x86_64-de48933dc9fca908a2637cf9734856724c85580ef680b14f5eb84d22d271d6f5.tar,ubuntu 22.04,x86_64
3.1.6,3775445cf426fc724d540f87b7c5dacb32c37a772c6975b3952b3c8c3ef23bee,rubies/3.1.6/ubuntu-24-04-arm64-3775445cf426fc724d540f87b7c5dacb32c37a772c6975b3952b3c8c3ef23bee.tar,ubuntu 24.04,arm64
3.1.6,62b068eb1d32c639dc7d0e2f2e47692f91bf9a602fe7853e9a0792b1544a6bb4,rubies/3.1.6/ubuntu-24-04-x86_64-62b068eb1d32c639dc7d0e2f2e47692f91bf9a602fe7853e9a0792b1544a6bb4.tar,ubuntu 24.04,x86_64
3.1.7,757d04a79be5783b0d59bb00b8775f68d6835fb76033604d66650843396602ee,rubies/3.1.7/ubuntu-22-04-arm64-757d04a79be5783b0d59bb00b8775f68d6835fb76033604d66650843396602ee.tar,ubuntu 22.04,arm64
3.1.7,2c08613952d650aed7c9f9d7178f38be538a8afa0d1abbb4ff348eaf21fad758,rubies/3.1.7/ubuntu-22-04-x86_64-2c08613952d650aed7c9f9d7178f38be538a8afa0d1abbb4ff348eaf21fad758.tar,ubuntu 22.04,x86_64
3.1.7,928704eb6420a0fedcf2beac8ad4a5bb7e5379a42f7e1ec4825761920b1daea3,rubies/3.1.7/ubuntu-24-04-arm64-928704eb6420a0fedcf2beac8ad4a5bb7e5379a42f7e1ec4825761920b1daea3.tar,ubuntu 24.04,arm64
3.1.7,55111242936c7b95303d29e56f9daea8020ac5991fa137f84d82b7e323253345,rubies/3.1.7/ubuntu-24-04-x86_64-55111242936c7b95303d29e56f9daea8020ac5991fa137f84d82b7e323253345.tar,ubuntu 24.04,x86_64
3.2.0,e55c6ccd8237db8e78d4281cdd722d352c5c407928d62f056c4fc47e711757e6,rubies/3.2.0/ubuntu-22-04-arm64-e55c6ccd8237db8e78d4281cdd722d352c5c407928d62f056c4fc47e711757e6.tar,ubuntu 22.04,arm64
3.2.0,2319d8d452f94c6281de58ecba8c9ab56640b9e2500f93fab1fac1ed97aa94de,rubies/3.2.0/ubuntu-22-04-x86_64-2319d8d452f94c6281de58ecba8c9ab56640b9e2500f93fab1fac1ed97aa94de.tar,ubuntu 22.04,x86_64
3.2.0,6f38474ab518f46ddb2f462bdad97b83e3b0755ac8270d3e2e14029500d43161,rubies/3.2.0/ubuntu-24-04-arm64-6f38474ab518f46ddb2f462bdad97b83e3b0755ac8270d3e2e14029500d43161.tar,ubuntu 24.04,arm64
3.2.0,d9879b174a0ac72173398e0ef1c7da27e5955c311858eb92d39f1806939b0dd7,rubies/3.2.0/ubuntu-24-04-x86_64-d9879b174a0ac72173398e0ef1c7da27e5955c311858eb92d39f1806939b0dd7.tar,ubuntu 24.04,x86_64
3.2.1,d6866a6c03118975c6ba6490ca2f00d26466724451b222a856051b9dc98001e4,rubies/3.2.1/ubuntu-22-04-arm64-d6866a6c03118975c6ba6490ca2f00d26466724451b222a856051b9dc98001e4.tar,ubuntu 22.04,arm64
3.2.1,43909624dd971fc9670eddc455b123b22373a0cd9176cfca8e55c31d8d21b0a6,rubies/3.2.1/ubuntu-22-04-x86_64-43909624dd971fc9670eddc455b123b22373a0cd9176cfca8e55c31d8d21b0a6.tar,ubuntu 22.04,x86_64
3.2.1,cfced4535d662ddb20667d149bc6467cdca97407dfdcdfeeb430a536a3a35340,rubies/3.2.1/ubuntu-24-04-arm64-cfced4535d662ddb20667d149bc6467cdca97407dfdcdfeeb430a536a3a35340.tar,ubuntu 24.04,arm64
3.2.1,06fd0cde9fe2b87962ae72429c6eae188f72395ffe0f66f0041ab58040bcb93a,rubies/3.2.1/ubuntu-24-04-x86_64-06fd0cde9fe2b87962ae72429c6eae188f72395ffe0f66f0041ab58040bcb93a.tar,ubuntu 24.04,x86_64
3.2.2,08595616b3c7be311224f79c5c77210d5837e5e05029cd8895107f0f6c77f254,rubies/3.2.2/ubuntu-22-04-arm64-08595616b3c7be311224f79c5c77210d5837e5e05029cd8895107f0f6c77f254.tar,ubuntu 22.04,arm64
3.2.2,a116d1f19568aeb4f69e9821dc75a461fe8269533b84ee15d029a01b257bb661,rubies/3.2.2/ubuntu-22-04-x86_64-a116d1f19568aeb4f69e9821dc75a461fe8269533b84ee15d029a01b257bb661.tar,ubuntu 22.04,x86_64
3.2.2,408a0a90e46430f7cdd6572a4a4abd007794830f6d8920daebe788757ad1a099,rubies/3.2.2/ubuntu-24-04-arm64-408a0a90e46430f7cdd6572a4a4abd007794830f6d8920daebe788757ad1a099.tar,ubuntu 24.04,arm64
3.2.2,7012b4b52dd98e0affbe78b64b460ee1201bf60894d2cc3aec78682bdc2ad3f8,rubies/3.2.2/ubuntu-24-04-x86_64-7012b4b52dd98e0affbe78b64b460ee1201bf60894d2cc3aec78682bdc2ad3f8.tar,ubuntu 24.04,x86_64
3.2.3,534befe137d404e14bc32a4ebcd93070c561511e3cc6129cd0e105ac0632e100,rubies/3.2.3/ubuntu-22-04-arm64-534befe137d404e14bc32a4ebcd93070c561511e3cc6129cd0e105ac0632e100.tar,ubuntu 22.04,arm64
3.2.3,c692861fba1361b47d11754d0282bc122641062494dedf78be510d1cfe2496fc,rubies/3.2.3/ubuntu-22-04-x86_64-c692861fba1361b47d11754d0282bc122641062494dedf78be510d1cfe2496fc.tar,ubuntu 22.04,x86_64
3.2.3,a8910cbcbcca5c7f451a1cf2cf28e6456e06334c5da2059a30783d37b9a3d41f,rubies/3.2.3/ubuntu-24-04-arm64-a8910cbcbcca5c7f451a1cf2cf28e6456e06334c5da2059a30783d37b9a3d41f.tar,ubuntu 24.04,arm64
3.2.3,a79ec9e73f19991f355ec779a2800d7193752ad230c0820c2bbb756c02a702dc,rubies/3.2.3/ubuntu-24-04-x86_64-a79ec9e73f19991f355ec779a2800d7193752ad230c0820c2bbb756c02a702dc.tar,ubuntu 24.04,x86_64
3.2.4,46bbf333618be405ab16106a3ef322d5c78183eab7be313bd63b80d37167c92a,rubies/3.2.4/ubuntu-22-04-arm64-46bbf333618be405ab16106a3ef322d5c78183eab7be313bd63b80d37167c92a.tar,ubuntu 22.04,arm64
3.2.4,16856d4656488914132342332cda56db2736f258b16807127a8894bdf566ff5f,rubies/3.2.4/ubuntu-22-04-x86_64-16856d4656488914132342332cda56db2736f258b16807127a8894bdf566ff5f.tar,ubuntu 22.04,x86_64
3.2.4,7e2fe2eaedbddb50dc3b0d1614ca886d71f577b34d56f639bc540f0d19e49c88,rubies/3.2.4/ubuntu-24-04-arm64-7e2fe2eaedbddb50dc3b0d1614ca886d71f577b34d56f639bc540f0d19e49c88.tar,ubuntu 24.04,arm64
3.2.4,6f43e66a37bf9e95d400989343c00cd20c71dbc961cbb4ca87517d17258c2200,rubies/3.2.4/ubuntu-24-04-x86_64-6f43e66a37bf9e95d400989343c00cd20c71dbc961cbb4ca87517d17258c2200.tar,ubuntu 24.04,x86_64
3.2.5,8a22bab88e1ccd7e3f901fe6afa9e7cf3a31c9703e308b66956a30ed97201757,rubies/3.2.5/ubuntu-22-04-arm64-8a22bab88e1ccd7e3f901fe6afa9e7cf3a31c9703e308b66956a30ed97201757.tar,ubuntu 22.04,arm64
3.2.5,d65a2557458ae5c06cf2dae85ebabd220475aa5ab0df4e0f8916fae095b7503c,rubies/3.2.5/ubuntu-22-04-x86_64-d65a2557458ae5c06cf2dae85ebabd220475aa5ab0df4e0f8916fae095b7503c.tar,ubuntu 22.04,x86_64
3.2.5,d63f8f67deac5f5bdffcded2636cc8577a1c5152cb7cbace08c480542f6b9ced,rubies/3.2.5/ubuntu-24-04-arm64-d63f8f67deac5f5bdffcded2636cc8577a1c5152cb7cbace08c480542f6b9ced.tar,ubuntu 24.04,arm64
