version,sha256,path,os_name,os_arch
3.3.7,a5ba8423ddbbfa29f1888c6f3bc60170e39b69adcfa61c49c6609d3be616ee62,rubies/3.3.7/ubuntu-24-04-arm64-a5ba8423ddbbfa29f1888c6f3bc60170e39b69adcfa61c49c6609d3be616ee62.tar,ubuntu 24.04,arm64
3.3.8,c67139e4642e9a75929fa2b6fccfaf3739b48d95b3eab712f397db7773d2c296,rubies/3.3.8/ubuntu-22-04-x86_64-c67139e4642e9a75929fa2b6fccfaf3739b48d95b3eab712f397db7773d2c296.tar,ubuntu 22.04,x86_64
3.3.8,b2092602612f7a2cf201a73bc208c0c82f3a58b07db6be3db2e6a43a6fb4e729,rubies/3.3.8/ubuntu-22-04-arm64-b2092602612f7a2cf201a73bc208c0c82f3a58b07db6be3db2e6a43a6fb4e729.tar,ubuntu 22.04,arm64
3.3.8,8b057e0cc0c80109aa5baee18db4dae1d438cd9fcb2065774ebe6d5ce4efcb3d,rubies/3.3.8/ubuntu-24-04-x86_64-8b057e0cc0c80109aa5baee18db4dae1d438cd9fcb2065774ebe6d5ce4efcb3d.tar,ubuntu 24.04,x86_64
3.3.8,8d0cd25fcce379ea11dc585bc33d36f1d4a968c82d9859c518ac50f45076194c,rubies/3.3.8/ubuntu-24-04-arm64-8d0cd25fcce379ea11dc585bc33d36f1d4a968c82d9859c518ac50f45076194c.tar,ubuntu 24.04,arm64
3.3.9,70e0c416516bd8122ef3bcc26e44fcea9ecb416d095fe8fca862bcbaec64a6b7,rubies/3.3.9/ubuntu-22-04-x86_64-70e0c416516bd8122ef3bcc26e44fcea9ecb416d095fe8fca862bcbaec64a6b7.tar,ubuntu 22.04,x86_64
3.3.9,558ded7ef596cfcd5bd7cefc09423a784df8478a86b9fae21058a54db1af0830,rubies/3.3.9/ubuntu-24-04-x86_64-558ded7ef596cfcd5bd7cefc09423a784df8478a86b9fae21058a54db1af0830.tar,ubuntu 24.04,x86_64
3.3.9,b7795877d8dc84dc40f4c0a1bfa1823d84712ea2f66bbc578548df9e4b2f49b5,rubies/3.3.9/ubuntu-22-04-arm64-b7795877d8dc84dc40f4c0a1bfa1823d84712ea2f66bbc578548df9e4b2f49b5.tar,ubuntu 22.04,arm64
3.3.9,07bfe66f751b3066c814f1ea385cee565a44db680644809d8752ca69f344a9a2,rubies/3.3.9/ubuntu-24-04-arm64-07bfe66f751b3066c814f1ea385cee565a44db680644809d8752ca69f344a9a2.tar,ubuntu 24.04,arm64
3.4.0,629bb2ed6e88bfb5285f5ed6c359df1a4ab95314b5a7938a1281cbaa071812c5,rubies/3.4.0/ubuntu-22-04-x86_64-629bb2ed6e88bfb5285f5ed6c359df1a4ab95314b5a7938a1281cbaa071812c5.tar,ubuntu 22.04,x86_64
3.4.0,3f1e857bda4e2fd002be4c62c1284c7b10fb070365b35961a148a56107ee23dd,rubies/3.4.0/ubuntu-22-04-arm64-3f1e857bda4e2fd002be4c62c1284c7b10fb070365b35961a148a56107ee23dd.tar,ubuntu 22.04,arm64
3.4.0,dc5c4f0c19aa8be71cd75c59fc4145fb21337448181582b5928f22d5ee8e4b54,rubies/3.4.0/ubuntu-24-04-x86_64-dc5c4f0c19aa8be71cd75c59fc4145fb21337448181582b5928f22d5ee8e4b54.tar,ubuntu 24.04,x86_64
3.4.0,5a5cbd6a315fa51d3703f1501e710c74c449c35111da2059cbad5ab1d3e4db6e,rubies/3.4.0/ubuntu-24-04-arm64-5a5cbd6a315fa51d3703f1501e710c74c449c35111da2059cbad5ab1d3e4db6e.tar,ubuntu 24.04,arm64
3.4.1,6fd188f386db8d318e730addaecaf2e7da4e0ff9c0f6b2bdf3cdbb1d5aaed611,rubies/3.4.1/ubuntu-22-04-x86_64-6fd188f386db8d318e730addaecaf2e7da4e0ff9c0f6b2bdf3cdbb1d5aaed611.tar,ubuntu 22.04,x86_64
